FID,osm_id,code,fclass,name,lon,lat
2394,358801434,2082,school,Highland Pacific School,-117.2144848,34.1288998
2395,358801446,2082,school,Hope School,-119.7540275,34.4447198
2396,358801475,2204,park,Indian Pictographs Historical Marker,-117.4842123,33.7839067
2397,358801509,2082,school,Jefferson Senior High School,-118.2503514,34.0114028
2398,358801511,2082,school,Jefferson Elementary School,-117.5761608,33.8716825
2399,358801515,2204,park,Joe Elliot Tree Memorial,-117.5519968,34.2186182
2400,358801545,2204,park,Kern River State Park,-118.8928739,35.4366238
2401,358801550,2082,school,Kern Valley High School,-118.4650852,35.6077311
2402,358801564,2082,school,Laguna Blanca School,-119.7618042,34.4222513
2403,358801567,2204,park,Laguna Recreation Area,-116.4380721,32.8544955
2404,358801569,2082,school,Lake Arrowhead Elementary School,-117.1792077,34.2736166
2405,358801585,2082,school,West Mall Alternative School,-120.6665587,35.4906517
2406,358801602,2082,school, ,-116.9291179,33.7433217
2407,358801622,2204,park,Live Oak Picnic Area,-118.7328679,35.4794006
2408,358801665,2204,park,Lucerne Valley Park,-116.9017,34.4597217
2409,358801684,2082,school,Manzanita Elementary School,-118.0681264,34.5844343
2410,358801686,2082,school,Mar Vista-Whittier Area Cooperative Special Education Program,-118.010343,33.9666793
2411,358801704,2204,park,Marshall Canyon Regional Park,-117.7406126,34.1547299
2412,358801726,2082,school,Mesa Grande School,-116.7789118,33.1878182
2413,358801736,2082,school,Midland School,-120.0879249,34.7316504
2414,358801797,2082,school,Nellie N Coffman School,-116.5233475,33.8191855
2415,358801802,2082,school,Matilija Junior High School,-119.2542784,34.4458273
2416,358801838,2082,school,Ojai Valley School,-119.2567785,34.4452718
2417,358801867,2082,school,Palmdale School,-118.1109056,34.5783232
2418,358801871,2204,park,Palomar Mountain State Park,-116.9103032,33.3375343
2419,358801879,2204,park,Pasko Park,-118.299522,34.2488919
2420,358801881,2082,school,Pauma Elementary School,-117.0008615,33.3150342
2421,358801888,2082,school,Pauma Valley School,-117.0005836,33.3153119
2422,358801906,2204,park,Picnic Lake Park,-116.6122399,32.625337
2423,358801929,2082,school,Pioneer Junior High School,-117.6542213,34.1291757
2424,358801931,2204,park,Pioneer Park,-116.9380902,34.442778
2425,358801953,2082,school,Pozo School,-120.3537684,35.334695
2426,358801976,2082,school,Letha Raney Intermediate School,-117.5825498,33.8627938
2427,358802011,2204,park,Richardson Park,-119.6847422,34.9456556
2428,358802013,2082,school,Rio San Gabriel Elementary School,-118.1122903,33.9386252
2429,358802032,2082,school,Roosevelt School,-117.8597832,34.1313967
2430,358802055,2082,school,Saint Boniface Indian School,-116.888633,33.9383488
2431,358802064,2082,school,Saint Teresa School,-116.5155696,33.8175189
2432,358802067,2082,school,Saint Vincents School,-119.7623608,34.4424975
2433,358802075,2082,school,San Antonio Elementary School,-119.2059432,34.4549937
2434,358802105,2082,school,San Rafael Elementary School,-118.1731955,34.1366783
2435,358802112,2082,school,Santa Clara School,-118.999824,34.3761093
2436,358802129,2204,park,Sarzotti Park,-119.2361992,34.4516383
2437,358802143,2082,school,Scudder Oaks School,-117.6995003,34.1300087
2438,358802152,2204,park,Sespe Condor Sanctuary,-118.9328769,34.5286023
2439,358802180,2082,school,Silverado Elementary School,-117.668106,33.7436295
2440,358802193,2082,school,Smoke Tree School,-116.526315,33.796518
2441,358802230,2082,school,Studebaker Elementary School,-118.100623,33.925292
2442,358802246,2082,school,Summit Elementary School,-117.5128286,34.1436205
2443,358802248,2082,school,Summit Elementary School,-119.1373294,34.4366615
2444,358802265,2204,park,Sycamore Park,-117.6994977,33.8741822
2445,358802285,2082,school,The Hardy School,-118.1384041,34.1352854
2446,358802364,2204,park,Uffert Park,-118.4842524,35.6080088
2447,358802372,2082,school,Julian High School,-116.5952969,33.0769885
2448,358802377,2082,school,Goleta Valley Community Center,-119.8231943,34.4349963
2449,358802381,2082,school,University of California Agricultural Field,-118.3100777,34.7035952
2450,358802385,2204,park,Upper Richbar Picnic Area,-118.7225901,35.4760673
2451,358802404,2204,park,Village Park,-117.2511466,33.3805861
2452,358802405,2082,school,Villanova School,-119.2648343,34.4302725
2453,358802408,2082,school,Vista Del Mar Union School,-120.1995933,34.4741559
2454,358802410,2082,school,Woodrow W Wallace Elementary School,-118.4664742,35.6093976
2455,358802426,2082,school,Webb School,-117.7389458,34.1258419
2456,358802440,2082,school,Whitcomb Continuation High School,-117.8622834,34.1411186
2457,358802453,2721,attraction,Wilbur Grave,-116.9003103,34.3058386
2458,358802460,2082,school,Willow Brook School,-116.8330765,33.7394651
2459,358802462,2082,school,Woodrow Wilson Middle School,-118.2375745,34.1555628
2460,358802644,2204,park,Refugio Beach State park,-120.0701697,34.4637789
2461,358802748,2082,school,Santa Barbara College,-119.6973564,34.4063863
2462,358802759,2950,tower,Tahquitz Peak Lookout,-116.6769621,33.7552984
2463,358802844,2204,park,Cypress Park,-118.2711886,34.4377729
2464,358802847,2204,park,Soledad Snads Park,-118.1978527,34.4399952
2465,358802880,2204,park,Joshua Tree National Park,-115.9174968,33.9166757
2466,358803003,2082,school,Semitropic School (historical),-119.5090079,35.6013471
2467,358803053,2204,park,Butterfield Stage Station,-116.643075,33.2344834
2468,358803057,2204,park,Garlock Historical Marker,-117.7903421,35.402183
2469,358803060,2950,tower,Gaviota Omni Radio Range Station,-120.0909788,34.5313779
2470,358803066,2950,tower,Hauser Microwave Station,-118.2164647,34.5469351
2471,358803069,2950,tower,Los Angeles Amarillo Airway Beacon 17,-116.1511218,34.6833233
2472,358803071,2950,tower,Margarita Lookout Tower,-117.3973056,33.4566752
2473,358803073,2724,memorial,Oak Grove Stage Station Historical Marker,-116.7947444,33.3903114
2474,358803078,2082,school,Sherman Indian Institute,-117.4342127,33.9225156
2475,358803080,2950,tower,Solar Camera Tower,-118.0586628,34.2245048
2476,358803082,2950,tower,Tollgate Lookout Tower,-118.4503633,35.2316283
2477,358803084,2950,tower,Vortog Radio Navigation Station (historical),-118.8609294,34.8041454
2478,358803174,2082,school,Starr King School,-118.2017368,33.8752939
2479,358803177,2204,park,Crystal Lake Recreation Area,-117.8381171,34.3255568
2480,358804258,2204,park,Beulah Picnic Ground (historical),-116.5505734,32.8489396
2481,358805648,2204,park,Frederick D Fagg Junior Park,-118.283966,34.0210542
2482,358807802,2110,hospital,Barlow Respiratory Hospital,-118.2481296,34.0758442
2483,358807998,2082,school,Doyle Elementary School,-117.0997526,32.695608
2484,358808111,2422,camp_site,Broken Rock Ranch,-116.9865596,33.254082
2485,358808225,2110,hospital,Lakeview Terrace Sanitarium,-118.3365343,34.274213
2486,358808301,2110,hospital,Tarzana Treatment Centers Long Beach,-118.1984023,33.795573
2487,358808370,2082,school,Anton Elementary,-118.1814606,34.0466784
2488,358808854,2110,hospital,Crestwood Behavioral Health San Diego,-117.0766646,32.7493389
2489,358809236,2082,school,Fruitdale School,-119.082423,35.3827571
2490,358809499,2082,school,American Language Institute,-117.0718743,32.7730531
2491,358809554,2082,school,Queen Anne Elementary School,-118.330354,34.0511221
2492,358809617,2005,post_office,Downtown Station Burbank Post Office,-118.3095751,34.1804289
2493,358809629,2005,post_office,Downey Main Post Office,-118.1361801,33.9419587
2494,358809632,2005,post_office,United States Postal Service,-118.2519925,34.1465209
2495,358809642,2005,post_office,Keene Post Office,-118.5564782,35.217462
2496,358809651,2005,post_office,Lynwood Main Post Office,-118.2109046,33.929182
2497,358809655,2005,post_office,Sylmar Post Office,-118.4323049,34.3100006
2498,358809712,2204,park,Lake Morena County Park,-116.521128,32.6981112
2499,358809747,2950,tower,KORG-AM (Anaheim),-117.8150566,33.8633486
2500,358809749,2950,tower,KQKL-AM (Apple Valley),-117.2272661,34.5166637
2501,358809751,2950,tower,KITH-AM (Apple Valley),-117.1569864,34.536663
2502,358809756,2950,tower,KKAL-AM (Arroyo Grande),-120.5204442,35.1444203
2503,358809757,2950,tower,KBRT-AM (Avalon),-118.3725747,33.3600284
2504,358809759,2950,tower,KXEM-AM (Bakersfield),-118.9009305,35.398569
2505,358809762,2950,tower,KHIS-AM (Bakersfield),-118.9845451,35.3446815
2506,358809764,2950,tower,KCWR-AM (Bakersfield),-118.9381548,35.3402371
2507,358809767,2950,tower,KGEO-AM (Bakersfield),-119.0102347,35.3479129
2508,358809769,2950,tower,KZPM-AM (Bakersfield),-118.8800967,35.387736
2509,358809771,2950,tower,KAFY-AM (Bakersfield),-118.9475979,35.4499568
2510,358809773,2950,tower,KWAC-AM (Bakersfield),-119.0467686,35.4019027
2511,358809775,2950,tower,KNZR-AM (Bakersfield),-119.0367695,35.3082938
2512,358809777,2950,tower,KBAD-AM (Bakersfield),-118.9813132,35.3497994
2513,358809780,2950,tower,KERN-AM (Bakersfield),-118.9589887,35.3519035
2514,358809783,2950,tower,KMET-AM (Banning),-116.923079,33.9302937
2515,358809784,2950,tower,KSZL-AM (Barstow),-117.0283738,34.9122042
2516,358809786,2950,tower,KIQQ-AM (Barstow),-117.0172624,34.9141487
2517,358809789,2950,tower,KBBV-AM (Big Bear Lake),-116.889754,34.2480631
2518,358809791,2950,tower,KBBV-AM (Big Bear Lake),-116.8328072,34.2730624
2519,358809795,2950,tower,KROP-AM (Brawley),-115.5174879,33.0278211
2520,358809797,2950,tower,KROP-AM (Brawley),-115.5022109,32.9531018
2521,358809808,2950,tower,KBET-AM (Canyon Country),-118.4028592,34.465272
2522,358809821,2950,tower,KCPC-AM (Cathedral City),-116.4420995,33.8357017
2523,358809823,2950,tower,KCPC-AM (Cathedral City),-116.4283451,33.8430731
2524,358809848,2950,tower,KJQI-AM (Costa Mesa),-116.9408685,34.5202751
2525,358809855,2950,tower,KUTE-AM (Desert Hot Springs),-116.4786231,33.9152925
2526,358809858,2950,tower,KECR-AM (El Cajon),-116.9271456,32.8944682
2527,358809861,2950,tower,KXO-AM (El Centro),-115.5502735,32.7761673
2528,358809863,2950,tower,KAMP-AM (El Centro),-115.5390758,32.8072867
2529,358809865,2950,tower,KSPA-AM (Escondido),-117.1194772,33.1197622
2530,358809889,2950,tower,KNOB-AM (Frazier Park),-118.9189894,35.0244123
2531,358809910,2950,tower,KIEV-AM (Glendale),-118.2271784,34.137004
2532,358809919,2950,tower,KJQI-AM (Hesperia),-116.9408685,34.5202751
2533,358809921,2950,tower,KVVQ-AM (Hesperia),-117.3922695,34.3886115
2534,358809926,2950,tower,KUNA-AM (Indio),-116.2536187,33.7269661
2535,358809927,2950,tower,KTYM-AM (Inglewood),-118.3653543,34.006679
2536,358809932,2950,tower,KVLI-AM (Lake Isabella),-118.4736968,35.6388416
2537,358809936,2951,comms_tower, ,-118.177087,34.706108
2538,358809937,2951,comms_tower, ,-118.176937,34.711764
2539,358809946,2950,tower,KNEZ-AM (Lompoc),-120.3998828,34.6624833
2540,358809948,2950,tower,KNEZ-AM (Lompoc),-120.510999,34.6463719
2541,358809951,2950,tower,KLOM-AM (Lompoc),-120.4787753,34.6322055
2542,358809953,2950,tower,KTME-AM (Lompoc),-120.3851599,34.6627612
2543,358809956,2950,tower,KFRN-AM (Long Beach),-118.2472931,33.7983512
2544,358809962,2950,tower,KNX-AM (Los Angeles),-118.3497961,33.8597375
2545,358809969,2950,tower,KGFJ-AM (Los Angeles),-118.2773146,34.0374244
2546,358809970,2950,tower,KIIS-AM (Los Angeles),-118.2037282,34.0847904
2547,358809975,2950,tower,KABC-AM (Los Angeles),-118.3732456,34.027773
2548,358809977,2950,tower,KMPC-AM (Los Angeles),-118.4075805,34.173339
2549,358809979,2950,tower,KWKW-AM (Los Angeles),-118.3459096,34.0194565
2550,358809986,2950,tower,KXEM-AM (McFarland),-119.2698319,35.6444001
2551,358809997,2950,tower, ,-118.1505243,35.0402531
2552,358809999,2950,tower,KTMS-AM (Santa Barbara),-119.6763782,34.4706388
2553,358810006,2950,tower,KBAI-AM (Morro Bay),-120.8249001,35.3599742
2554,358810018,2950,tower,KGMG-AM (Oceanside),-117.3389268,33.2022585
2555,358810023,2950,tower,KOXR-AM (Oxnard),-119.1276061,34.2827804
2556,358810024,2950,tower,KDES-AM (Palm Springs),-116.4950504,33.8573664
2557,358810026,2950,tower,KCMJ-AM (Palm Springs),-116.4723127,33.8602653
2558,358810027,2950,tower,KPSI-AM (Palm Springs),-116.5077919,33.8005753
2559,358810029,2950,tower,KUTY-AM (Palmdale),-118.0120137,34.6652647
2560,358810033,2950,tower,KDIS-AM (Pasadena),-117.9983991,34.1138967
2561,358810035,2950,tower,KPPC-AM (Pasadena),-118.1392375,34.1466739
2562,358810042,2950,tower,KRDE-AM (Pismo Beach),-120.6010028,35.1858086
2563,358810048,2950,tower,KTRO-AM (Port Hueneme),-119.1348275,34.1672274
2564,358810070,2950,tower,KPRO-AM (Riverside),-117.3972672,33.9316824
2565,358810093,2950,tower,KSON-AM (San Diego),-117.1223708,32.6942484
2566,358810097,2950,tower,KFMB-AM (San Diego),-117.0257772,32.842642
2567,358810099,2950,tower,KKLQ-AM (San Diego),-117.0705851,32.7214408
2568,358810101,2950,tower,KSDO-AM (San Diego),-116.9650278,32.8511603
2569,358810105,2950,tower,KIRS-AM (San Diego),-116.9286386,32.9058813
2570,358810108,2950,tower,KPOP-AM (San Diego),-117.0844746,32.7303294
2571,358810117,2950,tower,KALI-AM (San Gabriel),-118.0834021,34.1194524
2572,358810128,2950,tower,KVEC-AM (San Luis Obispo),-120.6734253,35.3006215
2573,358810130,2950,tower,KJDJ-AM (San Luis Obispo),-120.673327,35.3004973
2574,358810133,2950,tower,KATY-AM (San Luis Obispo),-120.6743387,35.2519193
2575,358810135,2950,tower,KKCB-AM (San Luis Obispo),-120.6675172,35.263868
2576,358810138,2950,tower,KPRZ-AM (San Marcos),-117.1939237,33.0700416
2577,358810139,2950,tower,KPRZ-AM (San Marcos-Poway),-117.1939237,33.0700416
2578,358810146,2950,tower,KWIZ-AM (Santa Ana),-117.9108907,33.7516837
2579,358810148,2950,tower,KESP-AM (Santa Barbara),-119.6870783,34.4186081
2580,358810151,2950,tower,KTMS-AM (Santa Barbara),-119.6770273,34.4701965
2581,358810153,2950,tower,KTMS-AM (Santa Barbara),-119.8190272,34.4183299
2582,358810155,2950,tower,KSPE-AM (Santa Barbara),-119.6870783,34.4186081
2583,358810157,2950,tower,KIST-AM (Santa Barbara),-119.6870783,34.4186081
2584,358810167,2950,tower,KZTR-AM (Santa Paula),-119.0928827,34.3300003
2585,358810195,2950,tower,KMYX-AM (Taft),-119.4706749,35.1460781
2586,358810200,2950,tower,KVGR-AM (Templeton),-120.6998935,35.5419162
2587,358810206,2950,tower,KXER-AM (Templeton),-120.6654474,35.5646935
2588,358810207,2950,tower,KNWZ-AM (Thousand Palms),-116.3941775,33.8511281
