osmid,source,geometry,created_by,highway,amenity,education,ele,gnis:county_id,gnis:created
354246236,,POINT (-87.7203358 41.9647539),,,place_of_worship,,182,031,04/16/1999
354246246,,POINT (-87.6453326 41.9500322),,,school,,180,031,04/16/1999
354246252,,POINT (-87.6744988 41.8944769),,,school,,182,031,04/16/1999
354246263,,POINT (-87.6597771 41.9328101),,,place_of_worship,,182,031,04/16/1999
354246269,,POINT (-87.6864451 41.9433654),,,place_of_worship,,181,031,04/16/1999
354246275,,POINT (-87.6686672 41.9636431),,,place_of_worship,,183,031,04/16/1999
354246280,,POINT (-87.6942214 41.8794769),,,place_of_worship,,182,031,04/16/1999
354246287,,POINT (-87.6539437 41.9364212),,,place_of_worship,,183,031,04/16/1999
354246293,,POINT (-87.6783892 41.9458654),,,place_of_worship,,182,031,04/16/1999
354246298,,POINT (-87.6708834 41.9555838),,,place_of_worship,,183,031,04/16/1999
354246309,,POINT (-87.6831075 41.7919776),,,place_of_worship,,183,031,04/16/1999
354246314,,POINT (-87.6954407 41.9306047),,,,,181,031,04/16/1999
354246320,,POINT (-87.7011643 41.8155884),,,school,,181,031,04/16/1999
354246336,,POINT (-87.7025521 41.7722553),,,place_of_worship,,185,031,04/16/1999
354246360,,POINT (-87.687277 41.8933657),,,school,,183,031,04/16/1999
354246370,,POINT (-87.7172782 41.8969766),,,place_of_worship,,184,031,04/16/1999
354246376,,POINT (-87.7503364 41.9500317),,,place_of_worship,,186,031,04/16/1999
354246382,,POINT (-87.6914458 41.9650319),,,place_of_worship,,180,031,04/16/1999
354246387,,POINT (-87.7106116 41.9055878),,,school,,184,031,04/16/1999
354246399,,POINT (-87.6271627 41.8971495),,,school,,179,031,04/16/1999
354246404,,POINT (-87.7592251 41.9311428),,,school,,188,031,04/16/1999
354246415,,POINT (-87.66561 41.9075325),,,school,,182,031,04/16/1999
354246468,,POINT (-87.6258831 41.7869782),,,place_of_worship,,183,031,04/16/1999
354246485,,POINT (-87.6533829 41.7425339),,,place_of_worship,,184,031,04/16/1999
354246495,,POINT (-87.7128336 41.89531),,,place_of_worship,,184,031,04/16/1999
354246511,,POINT (-87.7328333 41.8589212),,,place_of_worship,,184,031,04/29/1999
354246523,,POINT (-87.5442106 41.6497574),,,place_of_worship,,179,031,04/29/1999
354246549,,POINT (-87.7199511 41.8622747),,,school,,183,031,04/29/1999
354246567,,POINT (-87.6303335 41.9012087),,,school,,180,031,04/29/1999
354246590,,POINT (-87.7006106 41.8819768),,,place_of_worship,,182,031,04/29/1999
354246594,,POINT (-87.6944999 41.9069767),,,school,,183,031,04/29/1999
354246605,,POINT (-87.5944913 41.7128124),,,school,,183,031,04/29/1999
354246611,,POINT (-87.6289365 41.6922565),,,place_of_worship,,184,031,04/29/1999
354246617,,POINT (-87.6870016 41.9825318),,,grave_yard,,186,031,04/29/1999
354246623,,POINT (-87.7261669 41.8794766),,,place_of_worship,,184,031,04/29/1999
354246634,,POINT (-87.6233807 41.6903122),,,place_of_worship,,185,031,04/29/1999
354246640,,POINT (-87.626992 41.6922565),,,place_of_worship,,184,031,04/29/1999
354246646,,POINT (-87.6189364 41.6997566),,,place_of_worship,,181,031,04/29/1999
354246656,,POINT (-87.7731136 41.895865),,,place_of_worship,,189,031,04/29/1999
354246663,,POINT (-87.6947765 41.8639215),,,place_of_worship,,181,031,04/29/1999
354246669,,POINT (-87.7239443 41.8664212),,,place_of_worship,,184,031,04/29/1999
354246674,,POINT (-87.6192141 41.6978122),,,place_of_worship,,181,031,04/29/1999
354246678,,POINT (-87.7514457 41.8805876),,,place_of_worship,,185,031,04/29/1999
354246684,,POINT (-87.6689408 41.8108665),,,place_of_worship,,182,031,04/29/1999
354246689,,POINT (-87.6525563 41.9322484),,,place_of_worship,,182,031,04/29/1999
354246694,,POINT (-87.6519945 41.7647559),,,place_of_worship,,182,031,04/29/1999
354246701,,POINT (-87.665121 41.8954033),,,place_of_worship,,181,031,04/29/1999
354246706,,POINT (-87.6450498 41.7650338),,,place_of_worship,,182,031,04/29/1999
354246712,,POINT (-87.6972752 41.8147551),,,school,,182,031,04/29/1999
354246722,,POINT (-87.6414386 41.7655894),,,school,,182,031,04/29/1999
354246727,,POINT (-87.6547711 41.7105896),,,place_of_worship,,187,031,04/29/1999
354246733,,POINT (-87.7281111 41.8658656),,,place_of_worship,,184,031,04/29/1999
354246739,,POINT (-87.663939 41.7489226),,,school,,184,031,04/29/1999
354246750,,POINT (-87.7333904 41.915032),,,place_of_worship,,185,031,04/29/1999
354246756,,POINT (-87.7720023 41.8944761),,,place_of_worship,,189,031,04/29/1999
354246768,,POINT (-87.7247786 41.9025321),,,,,184,031,04/29/1999
354246785,,POINT (-87.7170008 41.9119765),,,place_of_worship,,184,031,04/29/1999
354246834,,POINT (-87.6253277 41.7919782),,,place_of_worship,,183,031,04/29/1999
354246846,,POINT (-87.663107 41.7992),,,place_of_worship,,182,031,04/29/1999
354246852,,POINT (-87.6592175 41.7833668),,,place_of_worship,,182,031,04/29/1999
354246863,,POINT (-87.6742204 41.8694771),,,place_of_worship,,181,031,04/29/1999
354246869,,POINT (-87.6447721 41.7683671),,,place_of_worship,,182,031,04/29/1999
354246874,,POINT (-87.7333888 41.8586434),,,place_of_worship,,184,031,04/29/1999
354246879,,POINT (-87.6630669 41.9023266),,,place_of_worship,,182,031,04/29/1999
354246885,,POINT (-87.6914407 41.7766999),,,place_of_worship,,184,031,04/29/1999
354246891,,POINT (-87.6411616 41.7933669),,,school,,183,031,04/29/1999
354246897,,POINT (-87.6503279 41.7672559),,,place_of_worship,,182,031,04/29/1999
354246902,,POINT (-87.7167214 41.8514214),,,place_of_worship,,182,031,04/29/1999
354246913,,POINT (-87.6567153 41.6908673),,,place_of_worship,,188,031,04/29/1999
354246923,,POINT (-87.6742204 41.8694771),,,school,,181,031,04/29/1999
354246929,,POINT (-87.554213 41.7517016),,,place_of_worship,,179,031,04/29/1999
354246935,,POINT (-87.6561614 41.7683669),,,place_of_worship,,182,031,04/29/1999
354246941,,POINT (-87.7147781 41.8955878),,,place_of_worship,,184,031,04/29/1999
354246946,,POINT (-87.6761619 41.9553093),,,place_of_worship,,183,031,04/29/1999
354246959,,POINT (-87.663939 41.7492004),,,place_of_worship,,184,031,04/29/1999
354246965,,POINT (-87.6636613 41.7547559),,,school,,184,031,04/29/1999
354246975,,POINT (-87.7486692 41.9341985),,,place_of_worship,,187,031,04/29/1999
354246983,,POINT (-87.752557 41.8880876),,,place_of_worship,,186,031,04/29/1999
354246989,,POINT (-87.7779912 41.9308964),,,place_of_worship,,190,031,04/29/1999
354246994,,POINT (-87.6597855 41.9461491),,,place_of_worship,,183,031,04/29/1999
354247006,,POINT (-87.6818034 41.9020203),,,place_of_worship,,182,031,04/29/1999
354247013,,POINT (-87.6453257 41.6780898),,,place_of_worship,,187,031,04/29/1999
354247024,,POINT (-87.6375476 41.6789232),,,place_of_worship,,188,031,04/29/1999
354247043,,POINT (-87.6578335 41.9661432),,,school,,180,031,04/16/1999
354247263,,POINT (-87.7514473 41.938365),,,school,,187,031,04/16/1999
354247310,,POINT (-87.679775 41.8278108),,,place_of_worship,,182,031,04/29/1999
354247320,,POINT (-87.6553272 41.733645),,,place_of_worship,,184,031,04/29/1999
354247326,,POINT (-87.6861659 41.8928102),,,school,,183,031,04/29/1999
354247331,,POINT (-87.613601 41.6888936),,,place_of_worship,,181,031,04/29/1999
354247337,,POINT (-87.6875548 41.8925324),,,place_of_worship,,183,031,04/29/1999
354247342,,POINT (-87.6961656 41.8697547),,,place_of_worship,,181,031,04/29/1999
354247348,,POINT (-87.6447712 41.7367007),,,place_of_worship,,186,031,04/29/1999
354247353,,POINT (-87.715888 41.8525325),,,place_of_worship,,182,031,04/29/1999
354247359,,POINT (-87.6333825 41.7547562),,,place_of_worship,,182,031,04/29/1999
354247365,,POINT (-87.6725502 41.9978075),,,place_of_worship,,183,031,04/29/1999
354247375,,POINT (-87.7000555 41.9005879),,,hospital,,182,031,04/16/1999
354247403,,POINT (-87.8064495 41.9483644),,,place_of_worship,,195,031,04/16/1999
354247409,,POINT (-87.6253277 41.7930894),,,place_of_worship,,183,031,04/29/1999
354247419,,POINT (-87.7686691 41.9036428),,,place_of_worship,,188,031,04/16/1999
354247424,,POINT (-87.6683874 41.9861398),,,place_of_worship,,182,031,04/16/1999
354247435,,POINT (-87.7847818 41.938087),,,place_of_worship,,192,031,04/16/1999
354247439,,POINT (-87.6603346 42.0041983),,,school,,181,031,04/16/1999
354247456,,POINT (-87.711101 41.974877),Potlatch 0.10f,,school,,179,031,04/16/1999
354247473,,POINT (-87.7747805 41.9075316),,,place_of_worship,,189,031,04/16/1999
354247484,,POINT (-87.7108894 41.9097543),,,place_of_worship,,183,031,04/16/1999
354247496,,POINT (-87.800068 41.9789326),,,place_of_worship,,198,031,04/16/1999
354247523,,POINT (-87.662834 41.9778097),,,place_of_worship,,181,031,04/16/1999
354247532,,POINT (-87.6766276 41.9671806),,,place_of_worship,,183,031,04/16/1999
354247545,,POINT (-87.7126373 41.9770209),Potlatch 0.10f,,school,,180,031,04/16/1999
354247560,,POINT (-87.6178707 41.8975013),,,,,180,031,04/29/1999
354247565,,POINT (-87.6605317 41.8738759),,,school,,181,031,04/16/1999
354247570,,POINT (-87.6147706 41.7494787),,,school,,179,031,04/16/1999
354247578,,POINT (-87.8042285 41.9919752),,,place_of_worship,,197,031,04/16/1999
354247605,,POINT (-87.788394 41.9753089),,,place_of_worship,,190,031,04/16/1999
354247611,,POINT (-87.5667127 41.7158682),,,place_of_worship,,179,031,04/29/1999
354247617,,POINT (-87.8454126 41.9660838),,,place_of_worship,,192,031,04/29/1999
354247621,,POINT (-87.7536111 41.8963889),,,place_of_worship,,186,031,04/29/1999
354247640,,POINT (-87.8445972 41.9657838),Potlatch 0.10f,,school,,192,031,04/29/1999
354247651,,POINT (-87.6975553 41.8980879),,,place_of_worship,,183,031,04/29/1999
354247669,,POINT (-87.6942199 41.8230885),,,school,,182,031,04/29/1999
354247680,,POINT (-87.5464345 41.7305907),,,place_of_worship,,180,031,04/29/1999
354247688,,POINT (-87.6514431 41.9178103),,,school,,181,031,04/29/1999
354247693,,POINT (-87.6350535 41.9153104),,,school,,182,031,04/29/1999
354247696,,POINT (-87.7210669 41.8622172),,,school,,183,031,04/29/1999
354247700,,POINT (-87.7417232 41.881421),,,place_of_worship,,184,031,04/29/1999
354247704,,POINT (-87.5889355 41.7100346),,,school,,180,031,04/29/1999
354247712,,POINT (-87.6164575 41.8378868),,,school,,183,031,04/29/1999
354247721,,POINT (-87.7061665 41.8911434),,,place_of_worship,,185,031,04/29/1999
354247762,,POINT (-87.6442162 41.7517006),,,place_of_worship,,183,031,04/29/1999
354247773,,POINT (-87.7614464 41.8958651),,,place_of_worship,,187,031,04/16/1999
354247778,,POINT (-87.6552919 41.7502638),Potlatch 0.10f,,place_of_worship,,183,031,04/16/1999
354247783,,POINT (-87.6550562 41.9430912),,,place_of_worship,,183,031,04/16/1999
354247795,,POINT (-87.6094945 41.8230892),,,school,,183,031,04/16/1999
354247800,,POINT (-87.766726 41.9508648),,,place_of_worship,,188,031,04/16/1999
354247835,,POINT (-87.7245005 41.8919766),,,,,184,031,04/29/1999
354247841,,POINT (-87.7508904 41.8916987),,,place_of_worship,,186,031,04/29/1999
354247863,,POINT (-87.6447721 41.7658671),,,place_of_worship,,182,031,04/29/1999
354247869,,POINT (-87.5994833 41.7719505),,,place_of_worship,,180,031,04/29/1999
354247940,,POINT (-87.6567169 41.763367),,,place_of_worship,,183,031,04/29/1999
354247951,,POINT (-87.6917222 41.911699),,,place_of_worship,,182,031,04/29/1999
354247962,,POINT (-87.7108902 41.9369764),,,place_of_worship,,182,031,04/29/1999
354247968,,POINT (-87.6583832 41.7508671),,,place_of_worship,,183,031,04/29/1999
354247973,,POINT (-87.650883 41.7503117),,,place_of_worship,,183,031,04/29/1999
354247979,,POINT (-87.637424 41.8828404),,,school,,177,031,04/29/1999
354247989,,POINT (-87.6325504 41.8011447),,,school,,181,031,04/29/1999
354248009,,POINT (-87.6458875 41.9250325),,,school,,183,031,04/29/1999
354248014,,POINT (-87.6483877 41.9286435),,,,,182,031,04/29/1999
354248020,,POINT (-87.63922 41.8997549),,,,,178,031,04/29/1999
354248031,,POINT (-87.6536665 41.958921),,,,,181,031,04/29/1999
354248035,,POINT (-87.7686686 41.8853096),,,,,188,031,04/29/1999
354248041,,POINT (-87.7339457 41.9028098),,,,,184,031,04/29/1999
354248048,,POINT (-87.6047697 41.7272566),,,school,,182,031,04/29/1999
354248054,,POINT (-87.6153248 41.6861455),,,place_of_worship,,182,031,04/29/1999
354248062,,POINT (-87.6708888 41.9411433),,,place_of_worship,,182,031,04/29/1999
354248069,,POINT (-87.7186687 41.9525318),,,place_of_worship,,181,031,04/29/1999
354248073,,POINT (-87.6156045 41.7672563),,,place_of_worship,,179,031,04/29/1999
354248076,,POINT (-87.7145005 41.9041989),,,school,,184,031,04/29/1999
354248081,,POINT (-87.614214 41.6997566),,,school,,182,031,04/29/1999
354248108,,POINT (-87.7117211 41.844477),,,school,,182,031,04/29/1999
354248145,,POINT (-87.6636653 41.9028103),,,school,,182,031,04/29/1999
354248151,,POINT (-87.6506046 41.7219784),,,place_of_worship,,185,031,04/29/1999
354248616,,POINT (-87.6999781 42.0152826),,,place_of_worship,,183,031,09/30/1999
354248696,,POINT (-87.7650605 41.997809),,,post_office,,189,031,09/30/1999
354249579,,POINT (-87.7131275 41.7075236),Potlatch 0.10f,,,,189,031,09/30/1999
354250066,,POINT (-87.7072768 41.8603103),,,place_of_worship,,181,031,05/03/1999
354250071,,POINT (-87.7858933 41.9533646),,,place_of_worship,,190,031,05/03/1999
354250076,,POINT (-87.6731068 41.7797556),,,place_of_worship,,183,031,05/03/1999
354250083,,POINT (-87.6222713 41.7669784),,,school,,179,031,05/03/1999
354250089,,POINT (-87.666442 41.8555885),,,place_of_worship,,181,031,05/03/1999
354250111,,POINT (-87.7053329 41.8800324),,,place_of_worship,,182,031,05/03/1999
354250115,,POINT (-87.6547724 41.7653115),,,place_of_worship,,182,031,05/03/1999
354250121,,POINT (-87.6245529 41.8653986),,,school,,181,031,05/03/1999
354250133,,POINT (-87.7161662 41.8661435),,,place_of_worship,,182,031,05/03/1999
354250138,,POINT (-87.6706067 41.7794778),,,place_of_worship,,183,031,05/03/1999
354250144,,POINT (-87.7742245 41.8883651),,,school,,189,031,05/03/1999
354253007,,POINT (-87.6953212 41.8580335),,,place_of_worship,,181,031,09/30/1999
354253013,,POINT (-87.6614392 41.7611447),,,place_of_worship,,184,031,09/30/1999
354253018,,POINT (-87.7058879 41.8603103),,,place_of_worship,,181,031,09/30/1999
354258562,,POINT (-87.6828317 41.8664215),,,place_of_worship,,181,031,04/01/1999
354258568,,POINT (-87.6042142 41.7250344),,,place_of_worship,,181,031,04/01/1999
354258573,,POINT (-87.6333825 41.7578118),,,place_of_worship,,182,031,04/01/1999
354258579,,POINT (-87.6318989 41.8277908),,,place_of_worship,,179,031,04/01/1999
354258585,,POINT (-87.7200561 41.8958655),,,place_of_worship,,184,031,04/01/1999
354258591,,POINT (-87.7017217 41.8794768),,,place_of_worship,,182,031,04/01/1999
354258602,,POINT (-87.6471233 41.7635357),,,place_of_worship,,182,031,04/01/1999
354258648,,POINT (-87.6539386 41.747256),,,place_of_worship,,183,031,04/01/1999
354258672,,POINT (-87.7597801 41.909754),,,place_of_worship,,187,031,04/01/1999
354258683,,POINT (-87.6583832 41.7505894),,,place_of_worship,,183,031,04/01/1999
354258689,,POINT (-87.5845073 41.7456752),,,place_of_worship,,182,031,04/01/1999
354258699,,POINT (-87.648105 41.7430895),,,place_of_worship,,183,031,04/01/1999
354258876,,POINT (-87.6556302 41.9246766),,,,,182,031,09/11/2002
354258975,,POINT (-87.6331064 41.8147557),,,place_of_worship,,181,031,04/01/1999
354258986,,POINT (-87.6714413 41.9630833),,,place_of_worship,,182,031,04/01/1999
354258992,,POINT (-87.6936671 41.9294765),,,place_of_worship,,181,031,04/01/1999
354258997,,POINT (-87.8136721 41.9511421),,,place_of_worship,,197,031,04/01/1999
354259015,,POINT (-87.6381029 41.6608676),,,place_of_worship,,183,031,04/01/1999
354259070,,POINT (-87.7175581 41.9730873),,,place_of_worship,,179,031,04/01/1999
354259076,,POINT (-87.665331 41.8639217),,,place_of_worship,,181,031,04/01/1999
354259107,,POINT (-87.6278255 41.6975343),,,place_of_worship,,184,031,04/01/1999
354259113,,POINT (-87.6667201 41.8678106),,,place_of_worship,,181,031,04/01/1999
354259124,,POINT (-87.6694946 41.9778072),,,place_of_worship,,183,031,04/01/1999
354259130,,POINT (-87.7149376 41.9699124),,,place_of_worship,,181,031,04/01/1999
354259141,,POINT (-87.6533884 41.9486433),,,place_of_worship,,181,031,04/01/1999
354259146,,POINT (-87.7999135 41.9787986),,,place_of_worship,,198,031,04/01/1999
354259158,,POINT (-87.7153331 41.8744767),,,place_of_worship,,181,031,04/01/1999
354259169,,POINT (-87.6050475 41.7250344),,,place_of_worship,,181,031,04/01/1999
354259174,,POINT (-87.7211675 41.9047543),,,place_of_worship,,184,031,04/01/1999
354259186,,POINT (-87.6147706 41.7494787),,,place_of_worship,,179,031,04/01/1999
354259192,,POINT (-87.6247726 41.8117003),,,place_of_worship,,183,031,04/01/1999
354259214,,POINT (-87.6697768 41.9086435),,,place_of_worship,,182,031,04/01/1999
354259220,,POINT (-87.669499 41.9089213),,,school,,182,031,04/01/1999
354259235,,POINT (-87.6778284 41.7503113),,,place_of_worship,,186,031,04/01/1999
354259246,,POINT (-87.6757554 41.9534309),,,,,183,031,04/01/1999
354259256,,POINT (-87.7717246 41.8950317),,,place_of_worship,,189,031,04/01/1999
354259268,,POINT (-87.7720038 41.9489203),,,school,,189,031,04/01/1999
354259289,,POINT (-87.6669967 41.8253109),,,school,,181,031,04/01/1999
354259295,,POINT (-87.707833 41.8797546),,,school,,182,031,04/01/1999
354259305,,POINT (-87.6378261 41.7108674),,,place_of_worship,,183,031,04/01/1999
354259316,,POINT (-87.5767132 41.7222569),,,school,,178,031,04/01/1999
354259322,,POINT (-87.6342142 41.6758676),,,place_of_worship,,189,031,04/01/1999
354262378,,POINT (-87.8003397 42.0003086),,,grave_yard,,194,031,09/30/1999
354263701,,POINT (-87.6967227 41.9241988),,,post_office,,182,031,11/21/2001
354263802,,POINT (-87.8278399 41.9744751),,,place_of_worship,,197,031,09/30/1999
354268668,,POINT (-87.624772 41.7905894),,,place_of_worship,,183,031,05/03/1999
354268674,,POINT (-87.6547729 41.7847557),,,school,,182,031,05/03/1999
354268685,,POINT (-87.651994 41.7475339),,,place_of_worship,,183,031,05/03/1999
354268702,,POINT (-87.7106099 41.8436437),,,place_of_worship,,182,031,05/03/1999
354268719,,POINT (-87.6481063 41.7944779),,,school,,182,031,05/03/1999
354268734,,POINT (-87.6072698 41.72809),,,place_of_worship,,181,031,05/03/1999
354268746,,POINT (-87.7086687 41.9678096),,,school,,181,031,05/03/1999
354268767,,POINT (-87.6728315 41.870866),,,school,,181,031,05/03/1999
354268793,,POINT (-87.6667219 41.9330879),,,place_of_worship,,181,031,05/03/1999
354268799,,POINT (-87.6553334 41.9653099),,,place_of_worship,,180,031,05/03/1999
354268803,,POINT (-87.7122772 41.8664213),,,place_of_worship,,182,031,05/03/1999
354268809,,POINT (-87.6098675 41.7783907),,,place_of_worship,,181,031,05/03/1999
